account_id,contact_id,insurance_type
76330458,85521399,House Insurance
34455005,16834186,House Insurance
18694911,87957699,House Insurance
12537479,56352205,House Insurance
87915673,46463829,House Insurance
25947166,88625678,Car Insurance
58598661,37015048,House Insurance
17592816,4384710,Health Insurance
17617140,16252985,Car Insurance
20977522,1589378,House Insurance
23960644,69182184,Health Insurance
74193641,77088940,Car Insurance
3458822,70030282,Car Insurance
34725677,99009180,Health Insurance
67087250,51090781,Health Insurance
15202857,23094254,House Insurance
50500552,56042586,House Insurance
38562995,6989749,House Insurance
80622578,3720895,Car Insurance
18852070,86545643,Car Insurance
26364672,45559216,Health Insurance
8521043,60839203,Car Insurance
65270233,93790457,House Insurance
64001080,81285186,Health Insurance
6113560,71588068,House Insurance
33877253,46942408,Health Insurance
80404380,48919393,House Insurance
89739695,52525548,Health Insurance
42752338,35358372,Health Insurance
11076676,73128211,House Insurance
51820258,17359477,Car Insurance
13766579,36430713,Health Insurance
41484097,55880601,House Insurance
95205888,74131326,Car Insurance
51149305,68203864,House Insurance
89591141,45002976,Health Insurance
16510701,13787736,Car Insurance
72569535,72672955,Car Insurance
52950566,18192280,House Insurance
22917058,16271444,Health Insurance
57787483,54182173,Car Insurance
62892518,15728740,House Insurance
24068754,41606242,Health Insurance
17069296,7291019,Car Insurance
95843465,33816294,Health Insurance
40200250,61247375,Health Insurance
59436816,23255013,Car Insurance
33464376,1387801,Car Insurance
69688280,8642538,Car Insurance
25760357,25337703,House Insurance
99929269,60506064,Health Insurance
34675163,58697618,Car Insurance
37975694,46484624,House Insurance
94532302,8366368,Car Insurance
42389870,53910363,House Insurance
52420219,23166610,Car Insurance
37401677,38408284,Health Insurance
99100990,96611846,Car Insurance
56525761,2925385,Health Insurance
45484697,23728759,Health Insurance
53690151,42570789,Health Insurance
63181196,19513273,Car Insurance
74388190,50502981,Health Insurance
97405881,5683986,House Insurance
80043798,67186733,House Insurance
60209718,97043388,House Insurance
88886407,71015397,Car Insurance
47141783,72636110,Health Insurance
94507110,73232238,House Insurance
38533578,29021073,Car Insurance
61038153,89654900,House Insurance
60513267,4794752,Health Insurance
43410526,58083364,Car Insurance
59138636,73179294,House Insurance
55637081,82088225,Health Insurance
15822912,82109827,Health Insurance
31645696,29919981,Health Insurance
26993331,8164759,House Insurance
46550547,46135096,House Insurance
56569133,3683420,Car Insurance
52786663,59972322,Car Insurance
96373313,75904984,Car Insurance
96475921,96326482,Health Insurance
67337840,85587089,House Insurance
10623288,63964287,Car Insurance
74702059,29981133,House Insurance
82828351,37083661,Car Insurance
47604296,67614954,House Insurance
92455223,14155495,Car Insurance
34764716,49124323,Car Insurance
89347079,95696275,House Insurance
57838733,66443122,Health Insurance
75684030,86640575,Health Insurance
60160896,29229574,House Insurance
25011430,21425635,Car Insurance
79194750,33231383,Health Insurance
91130620,33728213,Health Insurance
84068932,30092372,House Insurance
43121005,54612635,House Insurance
60558040,59876390,Health Insurance
54706000,41806811,Health Insurance
58858848,55316623,Health Insurance
96368299,26227076,Car Insurance
51073885,73512988,Health Insurance
54179858,64465568,Car Insurance
3570399,53355746,Health Insurance
49699476,81324621,House Insurance
13723973,17099714,House Insurance
79289695,47016111,House Insurance
23498649,23246156,House Insurance
37280134,52939116,Health Insurance
92291790,65135719,House Insurance
42498892,87986445,Health Insurance
8069352,83155471,House Insurance
81923119,74565248,Car Insurance
34949051,5995788,Health Insurance
15851785,23682080,Car Insurance
68726342,82582497,Car Insurance
99875403,37154492,Car Insurance
13895643,61284203,Health Insurance
40614404,71639228,Health Insurance
21635208,21537063,House Insurance
31582237,54709114,Car Insurance
15451144,17455932,Car Insurance
62257547,46421269,Car Insurance
61787075,63323207,Car Insurance
81033832,25170387,Car Insurance
67490854,63601198,House Insurance
49913493,99886927,House Insurance
63232559,22126412,Car Insurance
32239453,92024957,Car Insurance
57914010,88975244,House Insurance
70584621,12040249,House Insurance
23452608,91399379,Car Insurance
23493676,93793987,Health Insurance
963532,58582387,House Insurance
91620899,13256284,Car Insurance
8097008,32277440,House Insurance
58606183,83074530,Health Insurance
58676549,12184637,Car Insurance
17429685,52646534,Car Insurance
25709753,34077658,House Insurance
65138046,11975052,Health Insurance
9226729,78623975,House Insurance
14332890,1456187,House Insurance
39776982,74857436,House Insurance
73686395,5619500,House Insurance
67093726,2064467,House Insurance
61656191,11704443,Car Insurance
91587468,88752187,Car Insurance
17209671,20119772,Health Insurance
93747783,50532705,House Insurance
59019956,4224516,Health Insurance
425247,71761930,Health Insurance
71998544,40444170,Car Insurance
20386438,73433953,Health Insurance
70230127,85051253,House Insurance
82320882,99215527,Health Insurance
66143799,87675763,Health Insurance
9221694,35609244,House Insurance
72385115,6706569,Health Insurance
82741125,38633512,Health Insurance
11187453,2383496,Health Insurance
36939126,10850043,Health Insurance
29925846,72435533,Health Insurance
11046642,93367070,Health Insurance
7938205,94891615,Car Insurance
92546467,51727279,Car Insurance
61929825,8032614,House Insurance
82896288,33094408,Health Insurance
9659897,64928169,Health Insurance
51009684,38075410,Car Insurance
49546950,12371100,Car Insurance
5106982,14629764,Car Insurance
16496824,21847086,House Insurance
6524679,69031477,House Insurance
65145798,93003322,Car Insurance
12115653,80834965,Health Insurance
62722351,60448862,Car Insurance
97327851,15196692,House Insurance
97496034,74820904,Car Insurance
37671401,38891592,Car Insurance
41072434,30136621,Car Insurance
40258746,69167020,Health Insurance
7077323,52952033,Car Insurance
96574940,51014867,Health Insurance
12774529,73800738,House Insurance
41780537,86840131,Health Insurance
76988165,13025305,Health Insurance
80408044,47420232,Car Insurance
26963672,55618974,Health Insurance
57804325,26979699,Health Insurance
97123888,37686156,Health Insurance
63752133,72480154,House Insurance
72957292,73859321,House Insurance
7199438,25829852,Car Insurance
99087726,50593761,Health Insurance
57889639,52973122,Health Insurance
97849927,28398458,House Insurance
91858337,58815680,Health Insurance
9250767,55622142,House Insurance
19329045,95149090,Car Insurance
10007875,89279660,Health Insurance
37779474,58132404,Health Insurance
53775669,41803583,Health Insurance
85291793,71287327,Health Insurance
14877737,6013149,Health Insurance
81586985,77515181,Health Insurance
83543724,83962001,House Insurance
23462670,75670779,House Insurance
3384891,13645842,House Insurance
70267682,1774651,Health Insurance
31590463,86444865,House Insurance
69017869,13995408,House Insurance
96648108,51900399,House Insurance
23114225,64930343,Car Insurance
14418350,49916764,Car Insurance
94038825,24125631,Health Insurance
31252199,60382430,Car Insurance
33407278,820109,House Insurance
69884573,8971535,Car Insurance
82910100,98847259,Health Insurance
59570072,25454387,Health Insurance
82350568,15777485,Health Insurance
46601349,55442943,Car Insurance
55057227,7862776,Car Insurance
32781266,88576133,Car Insurance
41003267,42196665,Health Insurance
55922612,6945448,Health Insurance
12483049,98299234,Car Insurance
84312597,69840739,Car Insurance
51046885,18670202,Car Insurance
58177168,66981720,Health Insurance
67869611,66570211,Car Insurance
72991672,60615489,House Insurance
90818852,58984957,Car Insurance
22432888,43930922,House Insurance
41692023,96993070,Car Insurance
57594941,50881432,Car Insurance
87597261,89893861,Health Insurance
62335008,14957619,Health Insurance
57319726,17754103,Car Insurance
22152044,64048948,Car Insurance
8630782,72199092,House Insurance
6608944,70053964,Car Insurance
22285677,38355492,House Insurance
87065163,45437311,Health Insurance
79850651,42574541,Health Insurance
97808356,2731848,Car Insurance
19098009,626275,House Insurance
17121595,16093743,House Insurance
21369724,76879970,Health Insurance
79993901,3162753,Car Insurance
73551046,62672786,Health Insurance
25681927,85081575,House Insurance
94439400,1706470,Car Insurance
20939922,84604101,House Insurance
11845451,10541163,House Insurance
91711746,16076294,House Insurance
86164841,87808085,Car Insurance
23396668,38879304,Car Insurance
59280015,32884993,Car Insurance
5751671,12980299,House Insurance
72266262,81324621,Car Insurance
85069659,55698278,Car Insurance
15586871,11328780,Health Insurance
84379904,14899515,Health Insurance
79075361,39641388,House Insurance
9331858,41722955,House Insurance
56832842,95926878,Health Insurance
44075864,53110405,House Insurance
80103151,2291872,Health Insurance
77597928,30149055,Health Insurance
43770984,30263869,Car Insurance
71644065,69659649,Car Insurance
59468660,28782197,Health Insurance
81693121,87852334,Health Insurance
21458627,66266232,Health Insurance
63167022,57881574,Car Insurance
44287496,17011178,Health Insurance
25187696,42722595,Health Insurance
26457480,68045024,Health Insurance
79247772,56496195,Car Insurance
89549366,37998067,Car Insurance
46576854,11028237,Health Insurance
76674820,21773243,Car Insurance
56986718,95290178,Car Insurance
20649088,12814749,Car Insurance
5988633,10915903,Health Insurance
67968301,97262167,House Insurance
15110140,27765246,Health Insurance
66272025,34671632,House Insurance
72489736,5062619,Health Insurance
70180589,34930196,Health Insurance
65041133,36217500,House Insurance
82893087,74716702,House Insurance
10384937,77890209,House Insurance
65056350,15935767,House Insurance
69624480,72083589,Health Insurance
75603596,11016156,Car Insurance
87919297,33032767,Health Insurance
18417856,11354366,Car Insurance
64026719,40325651,Health Insurance
89107830,45255967,Health Insurance
23225909,94877913,House Insurance
29134233,64877958,House Insurance
11528731,58709890,House Insurance
44431301,14696891,Health Insurance
55669260,32879244,Health Insurance
35644960,2042686,Car Insurance
64423922,12890493,Car Insurance
66586840,39783418,Health Insurance
71291809,49322742,Health Insurance
10688997,21468677,Health Insurance
86208915,58215905,House Insurance
57369382,28765532,House Insurance
73670929,61656583,Car Insurance
24094064,71444670,Car Insurance
22084051,28629677,Health Insurance
29184423,14223239,Car Insurance
4056225,30335102,House Insurance
3020659,70132657,Health Insurance
11644147,31972270,House Insurance
87725715,20055521,Health Insurance
92308874,2216213,Car Insurance
27930168,8569146,Health Insurance
42506514,53992361,House Insurance
42312878,15620201,Health Insurance
7805229,3998187,Health Insurance
40081547,16531145,Health Insurance
61588979,63912526,Car Insurance
7378364,60320605,Car Insurance
28246561,26051945,House Insurance
53948491,59869175,Car Insurance
85073536,46283162,Car Insurance
92323215,25192400,House Insurance
19475267,79393939,Health Insurance
77865612,89896888,Health Insurance
96090150,94542864,House Insurance
71045023,97062181,Car Insurance
13910187,73557808,House Insurance
71568832,37985840,Health Insurance
11611472,88430217,Health Insurance
92256509,99064632,House Insurance
38160698,19143003,Car Insurance
50252897,28464768,Health Insurance
41436402,28302955,House Insurance
33508329,86901804,Car Insurance
53969006,83987466,Car Insurance
5951085,7792153,Health Insurance
5975762,60376509,Car Insurance
89704629,41932250,Health Insurance
19330700,32464316,Car Insurance
84297916,12764531,House Insurance
63052612,68053548,Car Insurance
6887483,34863147,House Insurance
95478377,99128431,Health Insurance
85495871,42554815,Car Insurance
78738618,1669566,House Insurance
32806257,30646887,Health Insurance
43537407,6288565,Car Insurance
900987,83213778,Car Insurance
70392407,47389521,Health Insurance
34554356,99935401,House Insurance
96441438,27068317,Car Insurance
49830481,87556638,Car Insurance
81227936,5125238,Car Insurance
9759603,38997409,Health Insurance
26301111,53652280,Car Insurance
44740005,6387046,Car Insurance
93458352,79890648,House Insurance
16997401,12939118,Health Insurance
29070611,27133228,Health Insurance
6724737,11057418,House Insurance
99097377,95858917,Health Insurance
75559057,69687627,Car Insurance
52045085,63108616,Car Insurance
27491914,26031609,Health Insurance
85930685,36465215,Health Insurance
7463621,7907798,Car Insurance
52196826,43678258,Health Insurance
65654694,92506954,Car Insurance
34294578,37861744,Health Insurance
13604154,55848652,Health Insurance
69854416,97372823,House Insurance
94621983,93740396,House Insurance
40108178,38244921,House Insurance
31305881,37226556,Car Insurance
91125514,56199636,Car Insurance
54319588,57359191,House Insurance
4789608,93348399,Car Insurance
596404,26158912,Car Insurance
71316473,84109455,Car Insurance
19665618,19577965,Car Insurance
50133044,8984170,House Insurance
62141120,32123131,House Insurance
20246136,31554896,House Insurance
45967180,15270519,House Insurance
65509019,58011433,Car Insurance
63954022,8690175,Health Insurance
11508937,59341334,House Insurance
95834448,63009343,House Insurance
97401113,7757829,Car Insurance
54547360,41101024,Health Insurance
6879255,94786355,Health Insurance
14020558,61967884,Car Insurance
94727395,52028917,Car Insurance
97746530,12281945,House Insurance
81062919,32049000,Health Insurance
71990354,69534057,Health Insurance
25178705,44692737,Health Insurance
56855143,5948202,Car Insurance
35029187,6127235,House Insurance
10041034,76392851,Health Insurance
33150929,93331960,House Insurance
90089227,48772180,House Insurance
89219900,91794538,Health Insurance
12974854,41539199,House Insurance
48340333,71875591,House Insurance
49861792,31756533,House Insurance
91202054,30828961,Health Insurance
91991672,97819915,House Insurance
45755045,99832926,House Insurance
79150640,36850335,Car Insurance
25594530,96477606,Car Insurance
58684035,11262368,Car Insurance
56388453,44284633,House Insurance
42267678,51965574,House Insurance
65234723,55477201,House Insurance
42969554,84655883,House Insurance
17900912,58109875,House Insurance
74498357,6290633,House Insurance
25294418,66507375,House Insurance
85887942,9132411,House Insurance
88174308,47015748,Car Insurance
41012646,84805572,House Insurance
21372256,16626821,Health Insurance
55276379,49829854,House Insurance
18549380,87614220,Health Insurance
64917094,82550876,Health Insurance
4134852,92112850,Car Insurance
50805318,16960367,Health Insurance
74911092,49709157,House Insurance
27162452,81978804,Health Insurance
34013078,37823352,House Insurance
55894434,23632935,Car Insurance
3095354,77753879,Health Insurance
66598462,9547975,House Insurance
91166090,38739446,Health Insurance
92664652,79515750,House Insurance
85141608,43809915,Health Insurance
8246344,37913198,Health Insurance
45473872,19626215,House Insurance
68778083,5509462,Car Insurance
58152242,49161992,House Insurance
82028214,80549562,Car Insurance
18971545,73807758,Health Insurance
84962389,18136273,House Insurance
40475869,84699387,House Insurance
87010988,50951783,House Insurance
23483822,53859088,Car Insurance
38351845,97551319,Car Insurance
20954855,7569786,House Insurance
1647678,56893750,Health Insurance
19285632,54547433,Car Insurance
17596866,47986842,Car Insurance
65927924,14218980,Car Insurance
71222356,85153369,Health Insurance
11364449,37177707,House Insurance
32795627,16732335,Health Insurance
69203224,47076441,Car Insurance
52061743,20336808,Health Insurance
77877316,84102899,Health Insurance
60473372,34680182,Car Insurance
49710893,41266519,House Insurance
36848492,1729352,Health Insurance
86802906,77839385,Health Insurance
47980448,70321480,Health Insurance
51909131,68373865,Health Insurance
95358725,75060399,Car Insurance
38188672,26150031,Health Insurance
72502459,11142466,Car Insurance
24743718,9020243,House Insurance
7783345,17979645,Car Insurance
66158542,28229613,House Insurance
44191938,58100416,House Insurance
34018198,43037002,Health Insurance
23750222,92402099,Car Insurance
39898655,49103624,Car Insurance
23396433,85684294,House Insurance
359443,9927900,Car Insurance
84060732,18582282,Car Insurance
54948396,91544689,Car Insurance
34337021,40160317,House Insurance
87115883,56800284,Health Insurance
58006716,46678381,House Insurance
48716506,58150938,Car Insurance
37944368,12389436,House Insurance
88276180,18718686,House Insurance
24243531,27671477,House Insurance
70146405,78219906,House Insurance
23180422,83262076,Car Insurance
98640702,89997924,House Insurance
10511994,22207105,House Insurance
56991648,78757303,House Insurance
69977441,7099838,House Insurance
20441574,41077872,Car Insurance
42291051,38383663,Health Insurance
57371563,66476850,Health Insurance
18203098,50243345,Health Insurance
93647770,72311457,Health Insurance
99586007,78248121,Car Insurance
74321129,97688929,Health Insurance
65267364,33706123,Health Insurance
28712780,5246367,Car Insurance
93199356,44123272,Health Insurance
15337875,17483868,House Insurance
30800763,59013762,Car Insurance
28152169,7249568,House Insurance
6587416,27803504,Car Insurance
51706683,50228891,Car Insurance
46151745,48934283,Car Insurance
99487531,80635116,Car Insurance
30358812,27711360,Car Insurance
32893094,89267811,Health Insurance
66219621,21280388,Health Insurance
16477326,85869337,Car Insurance
68859220,45566439,Car Insurance
4682740,12361107,House Insurance
81030033,50550692,Car Insurance
43665839,43109339,Car Insurance
8307648,10064630,House Insurance
98331638,93087780,Health Insurance
34788218,91053804,Car Insurance
8736401,66831373,Car Insurance
86694481,22731616,House Insurance
93789831,8850474,Health Insurance
6647213,16025134,Car Insurance
67501269,97687850,Health Insurance
79136073,92426781,Car Insurance
9759827,62904048,Car Insurance
87473596,45203241,House Insurance
7491588,28570126,Health Insurance
15017427,88771754,House Insurance
42392478,37124591,Car Insurance
84863486,33115167,Health Insurance
14611442,15024002,Car Insurance
50761136,75896574,Car Insurance
34142535,46288106,Car Insurance
99404655,64144491,House Insurance
9066692,2375330,Car Insurance
17228871,53349702,Health Insurance
218608,28320838,Car Insurance
3562019,59775475,Car Insurance
24613391,88413992,House Insurance
60957604,20560771,Car Insurance
82893789,96402501,Car Insurance
45379905,1866435,Health Insurance
89233097,26784363,Health Insurance
72290837,7943674,Car Insurance
18815111,67597751,House Insurance
16237611,74992063,Car Insurance
8350249,18097638,Car Insurance
56442436,77317494,Health Insurance
67749013,85231341,Health Insurance
47059670,16928645,House Insurance
98642809,59859226,House Insurance
36855531,50857726,Health Insurance
50080256,60315463,Car Insurance
12513662,55511728,House Insurance
8378258,12150704,Car Insurance
3680289,31010532,House Insurance
97260761,97896915,Health Insurance
68755480,67420582,Car Insurance
37745185,87866133,Health Insurance
1641471,24978708,House Insurance
94100715,74869790,Car Insurance
34079390,31195962,Health Insurance
97346409,9348443,Car Insurance
25724150,23728737,Health Insurance
69067157,80360400,Car Insurance
84772598,53119126,House Insurance
67886964,56773823,House Insurance
44451901,57107879,Car Insurance
4272939,25611671,Health Insurance
58369848,9149106,Health Insurance
32496719,62870081,Car Insurance
82597510,62861866,Car Insurance
68408256,18770192,House Insurance
86352106,78136388,House Insurance
72984885,39976618,Health Insurance
9360741,71854533,Health Insurance
80985522,80351286,Health Insurance
70999921,78233434,House Insurance
73310387,51586267,Car Insurance
93359491,16530654,Health Insurance
86949657,14600251,House Insurance
6561394,91337309,Car Insurance
64917087,22922943,Car Insurance
97583632,87644934,Car Insurance
85866401,55638968,Health Insurance
36920145,43158727,Car Insurance
3466386,91240324,Car Insurance
76052265,20433607,Health Insurance
84239125,5941161,House Insurance
67681543,46948711,House Insurance
87512469,55604160,Health Insurance
48407412,98000298,House Insurance
51161861,5894620,House Insurance
94932313,33693607,Health Insurance
82803839,15652722,House Insurance
15204628,30741533,Health Insurance
83152663,39941554,Car Insurance
23228168,71849352,Health Insurance
12449539,12826073,Health Insurance
10983794,25619137,Health Insurance
38785021,41167091,House Insurance
8896086,97217734,Health Insurance
74140082,19033214,Health Insurance
37282447,80707329,House Insurance
45943382,59548728,Car Insurance
90837320,87094999,Car Insurance
89623970,36641130,Car Insurance
925285,93217009,Health Insurance
67851277,97834394,House Insurance
81336422,99979665,Car Insurance
72416734,83522847,Car Insurance
39501914,18818394,Car Insurance
17077314,56890455,House Insurance
91085342,99295877,Car Insurance
2699983,40363245,Health Insurance
14097078,57851423,Health Insurance
36085033,80716893,Car Insurance
49511864,81835323,Car Insurance
29238845,17654049,Health Insurance
61283868,43621296,House Insurance
57757442,23995386,Car Insurance
62369852,61033995,House Insurance
35267895,91033147,House Insurance
50323302,54478246,Car Insurance
78553283,84053121,Health Insurance
46997234,63528799,Car Insurance
72931404,75078011,Car Insurance
89002135,71086894,House Insurance
26777109,8399905,House Insurance
39421816,91028757,House Insurance
89244161,14613271,House Insurance
76043086,45336513,House Insurance
28721756,81769091,Health Insurance
55731824,93209706,Car Insurance
10700414,28822741,Car Insurance
29127770,58392177,Car Insurance
9933196,21937631,Health Insurance
36168415,48275312,House Insurance
56274609,34047879,Health Insurance
80284007,91237720,Car Insurance
29053399,17192725,House Insurance
79601938,70180217,Car Insurance
52308043,2249795,Car Insurance
38936450,37646591,Car Insurance
44722313,60861334,Car Insurance
91398102,52430810,Car Insurance
60669949,3345016,Car Insurance
62119567,70497243,House Insurance
22992157,38787491,Car Insurance
62779753,75382549,Car Insurance
47525109,7939490,Car Insurance
3119046,8660543,Car Insurance
77910622,60173111,Car Insurance
20502959,62038364,Car Insurance
28199287,27139670,House Insurance
84492409,95707853,House Insurance
54301810,46354946,House Insurance
82683428,14707676,Health Insurance
10616538,3051780,House Insurance
22767989,349500,Health Insurance
81568197,38089818,House Insurance
96493071,64367931,House Insurance
14929681,22935204,House Insurance
53298732,55886246,Car Insurance
21456898,52367027,Car Insurance
52696242,61856687,House Insurance
63325908,34848086,House Insurance
70085553,57279711,House Insurance
90704695,70329336,Health Insurance
13734969,85255809,Car Insurance
85891943,57053449,House Insurance
56193012,33278507,Car Insurance
43485290,52135593,Health Insurance
32222559,72594432,House Insurance
37265458,23113015,House Insurance
41795040,11989396,House Insurance
11171313,40311818,Health Insurance
23525874,19776859,Car Insurance
93626424,45094803,Health Insurance
4896534,79791434,Car Insurance
80674574,28988813,Car Insurance
21354289,44468059,House Insurance
1414208,75993608,Car Insurance
39671253,51844047,Car Insurance
62849439,42901158,House Insurance
39312408,90851232,Car Insurance
17900006,893785,Car Insurance
32636807,75591729,House Insurance
26482099,1318456,Health Insurance
19002275,13307661,Car Insurance
79900746,34764363,House Insurance
63785586,63035172,Car Insurance
52323192,41637427,Car Insurance
15467960,86174803,House Insurance
59658345,26122235,House Insurance
94213237,55935892,Car Insurance
22264124,51661094,House Insurance
87814378,16367384,House Insurance
59069550,25638987,Health Insurance
83716124,81320710,House Insurance
47818345,44753427,Health Insurance
40005548,14929299,Health Insurance
52754300,61539320,House Insurance
47156418,30843422,Health Insurance
24587052,83516913,House Insurance
11935722,63252548,House Insurance
81217190,93893435,Car Insurance
47170163,81295616,Car Insurance
11228932,64530258,Car Insurance
31733926,11178580,Car Insurance
79364484,21583502,Car Insurance
86707720,18469758,Health Insurance
15800795,15511371,House Insurance
30743230,66318939,House Insurance
97085810,52722733,Car Insurance
9480887,294388,Car Insurance
82476773,33170406,Health Insurance
23537321,18794619,Car Insurance
2714191,70061839,Car Insurance
82939146,23076975,Health Insurance
55610040,29100406,Health Insurance
95706375,76257728,Car Insurance
13530867,8064743,House Insurance
34720489,88951279,Health Insurance
98593956,5070969,House Insurance
44432318,35126332,Car Insurance
46507668,90216864,Car Insurance
20183619,27713506,House Insurance
97122046,3088886,House Insurance
35178749,27194227,Health Insurance
1295108,98959907,Health Insurance
19495110,81362311,Health Insurance
8702072,5804623,Car Insurance
70957046,91533902,House Insurance
33443260,42078898,House Insurance
8493744,92155609,House Insurance
91865917,14114278,Health Insurance
95391103,80518323,House Insurance
79349973,66561407,Car Insurance
97613715,65489051,House Insurance
12338644,17199602,Health Insurance
68277875,77726721,House Insurance
56157100,22429275,Car Insurance
7761243,57667885,Health Insurance
14718582,47546178,House Insurance
95654871,68881844,House Insurance
53522404,23311510,Health Insurance
39357990,36085327,House Insurance
32704895,13547048,Car Insurance
48055725,28515606,Health Insurance
15751059,57596253,Car Insurance
73322081,57723883,Car Insurance
25148127,18116693,Health Insurance
64572705,82354762,House Insurance
30035275,8805436,House Insurance
86966994,42618973,Health Insurance
27458359,68170169,Health Insurance
97993013,90563225,Health Insurance
55474563,93597206,House Insurance
25453582,92152338,Health Insurance
5787621,72758924,Health Insurance
64738093,93088077,Car Insurance
13950686,59418142,Health Insurance
53293441,86144186,House Insurance
2430055,5760623,Car Insurance
72159743,52889994,Health Insurance
8387725,85335160,House Insurance
97730481,47392949,Car Insurance
79563387,47682122,Health Insurance
22855337,88261237,House Insurance
83787919,42598412,House Insurance
44659155,26740941,Health Insurance
21890488,92061343,House Insurance
22792721,2560215,House Insurance
31315122,94972865,Car Insurance
68919741,78100305,Car Insurance
96485126,13890534,Health Insurance
53220197,98953746,House Insurance
52070412,9655006,Car Insurance
14854501,67033863,House Insurance
99241665,41183496,Health Insurance
60443165,73194388,House Insurance
9758029,79336025,Car Insurance
51620034,25010209,Car Insurance
35763721,34315324,Health Insurance
6250164,28693157,Car Insurance
47517170,20776070,Health Insurance
4428971,92578440,Car Insurance
18471198,3882302,Car Insurance
96288193,19816504,House Insurance
62998996,41842606,Health Insurance
40078542,64493243,Car Insurance
42733317,74494422,House Insurance
20689978,41921408,Health Insurance
38981723,12813117,House Insurance
97130232,81292400,Health Insurance
85212624,81491921,Health Insurance
73772784,3847491,Health Insurance
64460685,91482150,House Insurance
87112167,560504,Health Insurance
20679351,97685005,Car Insurance
78499597,76438154,Car Insurance
39567135,48319260,Health Insurance
73365018,17475936,House Insurance
27091213,42293095,Car Insurance
66928145,4300402,Car Insurance
9473352,16213057,House Insurance
23938239,92535532,House Insurance
41957139,93004748,House Insurance
10313655,8893763,Health Insurance
68567877,55275029,Health Insurance
95620768,12518996,House Insurance
81036092,60069369,Car Insurance
91993593,82826126,Car Insurance
73862380,55695127,House Insurance
25286218,22423162,Car Insurance
42308124,5475324,Car Insurance
29238870,20861787,Car Insurance
59160572,33281793,House Insurance
85841625,68533649,House Insurance
51617673,10099740,House Insurance
31955559,43917095,House Insurance
54990608,99892154,Health Insurance
77240423,69799463,Car Insurance
67732403,78277897,Health Insurance
80275953,45982981,House Insurance
21146319,4779442,Health Insurance
2468555,29746277,Car Insurance
55227462,46118262,House Insurance
21396710,50417358,Car Insurance
37996203,50590036,House Insurance
37340799,29889921,Health Insurance
1772779,5556878,Health Insurance
31605461,40387730,Health Insurance
54221474,50638836,Car Insurance
72788085,28122428,Health Insurance
79623696,63741133,House Insurance
91263430,6371855,Car Insurance
25082596,65322474,House Insurance
49249945,9551693,House Insurance
78780906,5164020,House Insurance
63376176,55415992,Car Insurance
48238684,7577960,Car Insurance
4443359,9897772,House Insurance
84777306,59032182,Car Insurance
8673380,6784764,Car Insurance
29453508,62510206,Health Insurance
36886067,86777481,Health Insurance
32292781,23599321,House Insurance
36845543,85171332,House Insurance
93013158,10543618,House Insurance
5682521,20733498,Car Insurance
11039599,41625704,Health Insurance
42204869,71615360,Car Insurance
40403961,8771052,Car Insurance
99534346,75012707,Health Insurance
81615593,74557855,House Insurance
17445946,42902101,Car Insurance
71368604,7847197,Car Insurance
74575560,11922562,House Insurance
36978922,66007829,Car Insurance
14409833,95764389,Health Insurance
72730319,1453791,Car Insurance
21290470,59751295,Health Insurance
29985851,54043802,House Insurance
86266664,56063869,Health Insurance
1147062,39325538,House Insurance
91219620,61241488,Car Insurance
92596583,30011860,House Insurance
30659671,57359191,House Insurance
26412769,76879895,House Insurance
64319158,59409920,Health Insurance
17319971,73465096,Car Insurance
75194157,20907104,Car Insurance
26451337,40587754,Car Insurance
34292676,4250345,Car Insurance
66186800,21542760,House Insurance
56762645,54715852,Car Insurance
56159474,65852215,House Insurance
13207616,48070760,House Insurance
87416073,21893364,Car Insurance
87097685,26823507,Health Insurance
1823200,86027123,House Insurance
91644643,50538343,House Insurance
31839821,29943839,House Insurance
71634090,66272263,Health Insurance
20027158,90574421,Health Insurance
59036095,33013737,Health Insurance
69331498,69288930,House Insurance
38546232,30593604,Car Insurance
75497216,20749583,Car Insurance
32812590,21979445,House Insurance
14237321,54817166,Car Insurance
29575483,40589246,House Insurance
32351743,95070500,House Insurance
71177042,28722561,Car Insurance
26588826,93536681,House Insurance
94552085,9581511,Health Insurance
71121097,65172645,Car Insurance
22968287,28531095,House Insurance
26291257,89476084,House Insurance
10509412,73445167,House Insurance
40364679,52458176,Health Insurance
11252594,15319173,House Insurance
25951125,11747820,House Insurance
92023867,63361578,House Insurance
57945135,54199871,Health Insurance
57686825,26312488,Car Insurance
80146438,96193635,Health Insurance
82506169,10000703,Car Insurance
51528379,65192586,Health Insurance
91926493,81877515,House Insurance
91658543,25098716,House Insurance
75785399,7293783,Health Insurance
60817940,84480996,Health Insurance
3505172,29368386,House Insurance
70969426,93752763,Car Insurance
8828129,20901478,House Insurance
73749567,31475025,Car Insurance
2199739,43840553,Car Insurance
12313040,89930258,House Insurance
5832401,12002814,Car Insurance
94994629,40984898,Car Insurance
55605564,38512886,House Insurance
95586196,11713149,House Insurance
76439295,9761798,House Insurance
58297902,32686263,Car Insurance
81959658,81418471,Car Insurance
21884937,19690627,House Insurance
76469507,34399420,House Insurance
52898899,37555704,Health Insurance
50535744,99140618,Health Insurance
36606432,89992386,House Insurance
54559713,54290475,Health Insurance
71824763,64480626,Car Insurance
72299560,14223573,House Insurance
27230360,56580067,House Insurance
54048856,11955855,House Insurance
